global_step,episode,step_in_ep,avg_r_speed,avg_r_orientation,avg_r_lane,avg_r_collision,avg_r_offroad,avg_r_total,speed_kmh
36855,20,850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
36905,20,900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
36955,20,950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37005,20,1000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37055,20,1050,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37105,20,1100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37155,20,1150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37205,20,1200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37255,20,1250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37305,20,1300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37355,20,1350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37405,20,1400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37455,20,1450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37505,20,1500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37555,20,1550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37605,20,1600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37655,20,1650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37705,20,1700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37755,20,1750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37805,20,1800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37855,20,1850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37905,20,1900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
37955,20,1950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38005,20,2000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38055,21,50,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38105,21,100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38155,21,150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38205,21,200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38255,21,250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38305,21,300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38355,21,350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38405,21,400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38455,21,450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38505,21,500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38555,21,550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38605,21,600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38655,21,650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38705,21,700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38755,21,750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38805,21,800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38855,21,850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38905,21,900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
38955,21,950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39005,21,1000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39055,21,1050,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39105,21,1100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39155,21,1150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39205,21,1200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39255,21,1250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39305,21,1300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39355,21,1350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39405,21,1400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39455,21,1450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39505,21,1500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39555,21,1550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39605,21,1600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39655,21,1650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39705,21,1700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39755,21,1750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39805,21,1800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39855,21,1850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39905,21,1900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
39955,21,1950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40005,21,2000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40055,22,50,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40105,22,100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40155,22,150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40205,22,200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40255,22,250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40305,22,300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40355,22,350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40405,22,400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40455,22,450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40505,22,500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40555,22,550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40605,22,600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40655,22,650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40705,22,700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40755,22,750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40805,22,800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40855,22,850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40905,22,900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
40955,22,950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41005,22,1000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41055,22,1050,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41105,22,1100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41155,22,1150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41205,22,1200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41255,22,1250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41305,22,1300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41355,22,1350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41405,22,1400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41455,22,1450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41505,22,1500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41555,22,1550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41605,22,1600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41655,22,1650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41705,22,1700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41755,22,1750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41805,22,1800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41855,22,1850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41905,22,1900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
41955,22,1950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42005,22,2000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42055,23,50,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42105,23,100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42155,23,150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42205,23,200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42255,23,250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42305,23,300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42355,23,350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42405,23,400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42455,23,450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42505,23,500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42555,23,550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42605,23,600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42655,23,650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42705,23,700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42755,23,750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42805,23,800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42855,23,850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42905,23,900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
42955,23,950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43005,23,1000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43055,23,1050,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43105,23,1100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43155,23,1150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43205,23,1200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43255,23,1250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43305,23,1300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43355,23,1350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43405,23,1400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43455,23,1450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43505,23,1500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43555,23,1550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43605,23,1600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43655,23,1650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43705,23,1700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43755,23,1750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43805,23,1800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43855,23,1850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43905,23,1900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
43955,23,1950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44005,23,2000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44055,24,50,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44105,24,100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44155,24,150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44205,24,200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44255,24,250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44305,24,300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44355,24,350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44405,24,400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44455,24,450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44505,24,500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44555,24,550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44605,24,600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44655,24,650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44705,24,700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44755,24,750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44805,24,800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44855,24,850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44905,24,900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
44955,24,950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45005,24,1000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45055,24,1050,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45105,24,1100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45155,24,1150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45205,24,1200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45255,24,1250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45305,24,1300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45355,24,1350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45405,24,1400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45455,24,1450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45505,24,1500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45555,24,1550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45605,24,1600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45655,24,1650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45705,24,1700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45755,24,1750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45805,24,1800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45855,24,1850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45905,24,1900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
45955,24,1950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46005,24,2000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46055,25,50,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46105,25,100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46155,25,150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46205,25,200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46255,25,250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46305,25,300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46355,25,350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46405,25,400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46455,25,450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46505,25,500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46555,25,550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46605,25,600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46655,25,650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46705,25,700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46755,25,750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46805,25,800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46855,25,850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46905,25,900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
46955,25,950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47005,25,1000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47055,25,1050,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47105,25,1100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47155,25,1150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47205,25,1200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47255,25,1250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47305,25,1300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47355,25,1350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47405,25,1400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47455,25,1450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47505,25,1500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47555,25,1550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47605,25,1600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47655,25,1650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47705,25,1700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47755,25,1750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47805,25,1800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47855,25,1850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47905,25,1900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
47955,25,1950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48005,25,2000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48055,26,50,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48105,26,100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48155,26,150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48205,26,200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48255,26,250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48305,26,300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48355,26,350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48405,26,400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48455,26,450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48505,26,500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48555,26,550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48605,26,600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48655,26,650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48705,26,700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48755,26,750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48805,26,800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48855,26,850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48905,26,900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
48955,26,950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49005,26,1000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49055,26,1050,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49105,26,1100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49155,26,1150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49205,26,1200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49255,26,1250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49305,26,1300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49355,26,1350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49405,26,1400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49455,26,1450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49505,26,1500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49555,26,1550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49605,26,1600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49655,26,1650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49705,26,1700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49755,26,1750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49805,26,1800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49855,26,1850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49905,26,1900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49955,26,1950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50005,26,2000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50055,27,50,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50105,27,100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50155,27,150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50205,27,200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50255,27,250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50305,27,300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50355,27,350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50405,27,400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50455,27,450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50505,27,500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50555,27,550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50605,27,600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50655,27,650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50705,27,700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50755,27,750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50805,27,800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50855,27,850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50905,27,900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
50955,27,950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51005,27,1000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51055,27,1050,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51105,27,1100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51155,27,1150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51205,27,1200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51255,27,1250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51305,27,1300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51355,27,1350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51405,27,1400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51455,27,1450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51505,27,1500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51555,27,1550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51605,27,1600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51655,27,1650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51705,27,1700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51755,27,1750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51805,27,1800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51855,27,1850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51905,27,1900,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
51955,27,1950,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52005,27,2000,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52055,28,50,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52105,28,100,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52155,28,150,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52205,28,200,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52255,28,250,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52305,28,300,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52355,28,350,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52405,28,400,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52455,28,450,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52505,28,500,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52555,28,550,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52605,28,600,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52655,28,650,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52705,28,700,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52755,28,750,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52805,28,800,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
52855,28,850,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
